icon,info,link,name,time,type
https://shared.ydstatic.com/images/favicon.ico,网易有道是中国领先的智能学习公司，致力于提供100%以用户为导向的学习产品和服务。有道成立于2006年，打造了一系列深受用户喜欢的口碑型大众学习工具产品，例如：网易有道词典、有道精品课、有道翻译官、有道云笔记等。2014年，网易有道宣布正式进军互联网教育行业。2018年4月，网易有道完成首次战略融资，投后估值11.2亿美金，跻身独角兽阵营。2019年10月，网易有道成功登陆纽交所，股票代码为“DAO”，成为网易集团首个独立上市的公司。,http://youdao.com,有道,2021-08-07,资源搜索
https://cn.bing.com:443/sa/simg/favicon-2x.ico,"Bing helps you turn information into action, making it faster and easier to go from searching to doing.",http://cn.bing.com,必应,2021-08-07,资源搜索
https://www.baidu.com/favicon.ico,全球领先的中文搜索引擎、致力于让网民更便捷地获取信息，找到所求。百度超过千亿的中文网页数据库，可以瞬间找到相关的搜索结果。,http://www.baidu.com,百度,2021-08-07,资源搜索
,爱问研发的国内第一个中文互动型问答产品。汇聚亿万网民头脑中的智慧、经验和知识，为用户提供发表提问、解答问题、搜索答案、资料下载、词条分享等全方位知识共享服务。,http://iask.sina.com.cn,爱问,2021-08-07,资源搜索
,阿里巴巴（www.1688.com）是全球企业间（B2B）电子商务的著名品牌，汇集海量供求信息，是全球领先的网上交易市场和商人社区。首家拥有超过1400万网商的电子商务网站，遍布220个国家地区，成为全球商人销售产品、拓展市场及网络推广的首选网站,http://s.1688.com,阿里巴巴商务搜索,2021-08-07,资源搜索
,星星网络、测测星座&mdash;&mdash;国内第一星座网站，提供星座运势、星盘查询、缘分合盘，心理测试、塔罗测试为一体的星座开放平台。,http://xxwolo.com,星星网络,2021-08-07,资源搜索
http://soso.com/soso/images/favicon_new.ico,,http://soso.com,搜搜,2021-08-07,资源搜索
,,http://s.weibo.com,微博搜索,2021-08-07,资源搜索
,,http://google.cn,谷歌中国,2021-08-07,资源搜索
,,http://sowang.com,搜索引擎 ,2021-08-07,资源搜索
https://mbalib.com/favicon.ico,MBA智库，专注于经济管理领域的学习成长平台,http://mbalib.com,MBA智库,2021-08-07,资源搜索
//www.taobao.com/favicon.ico,淘宝搜索是最智能的商品搜索引擎，通过大数据的运营，准确的理解商品与用户，提供精准的个性化搜索体验。,http://s.taobao.com,淘宝搜索,2021-08-07,资源搜索
//sm01.alicdn.com/L1/272/1990/favicon/favicon.ico,神马是全球第一款完全基于移动互联网的搜索引擎。神马为移动而生，专注于移动搜索用户刚需满足和痛点解决，致力于创造有用、有趣的全新移动搜索体验。,http://m.sm.cn,神马搜索,2021-08-07,资源搜索
https://weixin.sogou.com/favicon.ico,微信公众号，精彩内容独家收录，一搜即达,http://weixin.sogou.com,搜狗微信搜索,2021-08-07,资源搜索
,"老客网是完全免费发布信息的分类信息网站,涵盖房产、车辆交易、教育培训、二手货、宠物用品、招聘求职、家政服务、装修建材、旅游酒店、招商加盟、医疗健康、餐饮美食、美容美发等分类。是商家免费发布信息、推广产品服务的理想平台。",http://laoke.com,老客网,2021-08-07,资源搜索
,"亿商搜_亿万商人搜索的网站，这里您可以搜索到亿万商人发布的供应信息,采购信息,商业信息,供应商,采购商等。",http://eb80.com,亿商搜,2021-08-07,资源搜索
https://www.sogou.com/images/logo/new/favicon.ico?v=4,搜狗搜索是全球第三代互动式搜索引擎，支持微信公众号和文章搜索、知乎搜索、英文搜索及翻译等，通过自主研发的人工智能算法为用户提供专业、精准、便捷的搜索服务。,http://sogou.com,搜狗,2021-08-07,资源搜索
,,http://chemicalbook.com,化学信息搜索,2021-08-07,资源搜索
,中国搜索信息科技股份有限公司由中央七大新闻媒体——人民日报、新华社、中央电视台、光明日报、经济日报、中国日报和中新社联手创办。中国搜索拥有良好的政府关系、广泛的社会关系、丰富的原创新闻信息资源和国家权威搜索引擎的品质品牌，具有巨大的发展潜力。中国搜索坚持“以服务国家和社会为己任，以满足用户需求为追求”作为发展理念，致力于为社会公众提供权威、丰富、便捷的搜索产品和应用服务。,http://chinaso.com,中国搜索,2021-08-07,资源搜索
https://www.baiten.cn/images/favicon.png,查专利，就上佰腾网！佰腾专利检索系统，覆盖全球103个国家、区域与组织，数据量达1.4亿件，支持简单检索、高级检索、法律检索、批量检索，提供专利价值评估及多种类型专利下载方式，同时提供专利报告统计分析等新功能，更好的服务专利检索、专利管理等知识产权工作。,http://www.baiten.cn,佰腾网,2021-08-07,资源搜索
http://www.daysou.com/ico.ico,"天天搜索、天天网盘搜索-国内优秀网盘资源搜索引擎,百度网盘搜索,百度云搜索,支持百度网盘搜索,360云盘资源搜索,迅雷快传搜索,城通网盘搜索,华为DBank网盘搜索,115网盘搜索,千脑网盘搜索,乐视云盘搜索等网盘,提供快速查找电影,视频,文档,游戏等资源网盘下载服务",http://daysou.com,天天网盘搜索,2021-08-07,资源搜索
,金泉网（JQW.COM)是一家专业的综合类B2B平台，致力于为广大中小企业提供免费网站服务和免费信息发布服务，用户可通过金泉网生意通平台，免费建立自己的商务网站，发布和查询供求商机、企业名录等商业信息。运营十余年来，凭借良好的口碑在国内B2B网站排名中处于重要位置。,http://jqw.com,金泉网,2021-08-07,资源搜索
,sobaidupan是基于云搜索，最大的云网盘资源搜索中心，千万级数据量，让您一网打尽所有的网盘资源.,http://sobaidupan.com,搜百度盘,2021-08-07,资源搜索
//www.iqiyipic.com/common/fix/128-128-logo.png,爱奇艺搜索是国内最大的视频搜索引擎之一，涵盖全网海量视频资源，从搜索到观看的无缝衔接，悦享最具品质的视频搜索体验。,http://so.iqiyi.com,爱奇艺搜索,2021-08-07,资源搜索
https://www.naver.com/favicon.ico?1,네이버 메인에서 다양한 정보와 유용한 컨텐츠를 만나 보세요,http://naver.com,NAVER,2021-08-07,资源搜索
,搜了网(51sole.com)专注于为企业用户提供B2B市场行情，热点采购、加工批发，产品信息，黄金商铺，网上推广等，是企业进行电子商务和网上推广的首选行业门户，聪明的老板上搜了网！,http://51sole.com,搜了网,2021-08-07,资源搜索
,直销人网企业频道：汇聚2021国内外直销公司名单大全、包含获牌直销企业，未获牌直销企业，直销行业公司排名榜等，更多直销企业信息，请上直销人网查看。,http://qiye.zhixiaoren.com,直销人网企业专区频道,2021-08-07,资源搜索
,,http://manmanbuy.com,慢慢买,2021-08-07,资源搜索
https://cdn.datta.store/findicons/images/favicon.png,"Download Free Icons and Free Icon Packs. More than 500,000 icons in PNG, ICO and ICNS icons for Mac! +2000 icon pack for free use.",http://findicons.com,图标搜索引擎,2021-08-07,资源搜索
https://www.mbachina.com/resource/favicon.ico,收录国内所有MBA项目最新资讯，MBA面试、MBA报名、MBA学费、联考分数线信息一网打尽；MBA奖学金、MBA招生政策深度解读；各校项目特色、优势专业全面对比，是您选择MBA项目不可或缺的助手！,http://mba.mbachina.com,MBA院校库MBA中国网,2021-08-07,资源搜索
,华夏土地网(www.hxland.com) 是专业的土地交易服务平台，提供一级市场招拍挂信息、0.8级拟上市地块、0.5级拟收储地块、转型升级再开发用地信息，为各级地块提供代理推介服务，提供覆盖全国范围的土地资讯、土地政策。,http://hxland.com,华夏土地网,2021-08-07,资源搜索
,问答天眼国内唯一一家按效果付费的问答营销系统，支持百度问答、360问答、搜狗问问、知乎问答等多么平台问答营销。,http://www.qaeye.cn,问答天眼,2021-08-07,资源搜索
,,http://yx.yikao.cn,艺考院校信息库,2021-08-07,资源搜索
,,http://126soso.com,126搜搜网,2021-08-07,资源搜索
,,http://tianw.com,天网搜索,2021-08-07,资源搜索
http://china932.com/favicon.ico,店名大全网是一个综合的名字网站，网站包含了淘宝店名大全，个性店名大全，女装店名大全，服装店名大全，淘宝店铺名字大全等等好听的店名大全，店名大全网还提供了男孩名字、女孩名字、公司名字、品牌名字、店铺名字、游戏名字、QQ名字、贴吧、微信等名字专题，为您推荐免费的名字大全来供你选择，让您起名、取名不再难。,http://china932.com,店名大全网,2021-08-07,资源搜索
,,http://fxsou.com,飞雪搜索引擎,2021-08-07,资源搜索
,,http://18dao.info,一把刀人工搜索,2021-08-07,资源搜索
,"武汉品茶(www.renrouwang.cn)优质商家推荐论坛,汇集武汉品茶最精品的销售商家武汉桑拿按摩洗浴体验等品茶项目信息交流和分享",http://renrouwang.cn,人肉搜索网,2021-08-07,资源搜索
//img.alicdn.com/tps/TB1_hriOVXXXXXYaXXXXXXXXXXX-32-32.ico,一淘网，阿里巴巴旗下官方促销导购平台，通过超高返利、大额红包、超值优惠券等丰富的利益点，为用户提供高性价比的品牌好货，是必不可少的网购省钱利器。,http://www.etao.com,一淘网,2021-08-07,资源搜索
